# ID ArriveeSysteme TempsPresence SortieSysteme
670 70536.250362 2685.264836 73221.515197
695 72737.779841 511.149655 73248.929495
703 73244.633196 5.585383 73250.218578
706 73497.104273 25.654476 73522.758749
708 73560.689410 12.171636 73572.861046
679 71050.166148 2538.618927 73588.785075
685 71703.972559 1947.057841 73651.030400
686 71770.626789 2015.471292 73786.098081
689 72018.932458 1923.268269 73942.200727
684 71642.347830 2337.065999 73979.413829
713 74088.186258 4.011817 74092.198075
714 74107.088208 2.927963 74110.016171
715 74113.390180 23.894167 74137.284347
701 73120.630574 1097.310760 74217.941334
691 72426.346687 1872.475534 74298.822220
676 70818.218836 3833.792607 74652.011442
718 74546.545658 112.407977 74658.953634
693 72622.276202 2095.427156 74717.703358
721 74718.079469 7.701053 74725.780522
700 73078.534596 1823.632212 74902.166808
725 75208.635617 31.766455 75240.402072
726 75291.655192 0.306557 75291.961749
727 75333.152919 0.085897 75333.238815
728 75446.608968 6.212046 75452.821015
707 73521.871660 2209.192726 75731.064386
710 73697.774024 2049.632560 75747.406585
730 75831.585799 7.612110 75839.197909
732 75996.340967 19.827465 76016.168432
733 76022.869547 9.608678 76032.478226
734 76087.034903 5.413651 76092.448555
735 76111.049456 23.421393 76134.470849
